"va","n","true_h2","h2_est","h2_err","method"
3.5,2,0.7,0.709082351877622,0.00908235187762174,"BayesCpi"
3.5,3,0.7,0.713847015281108,0.0138470152811079,"BayesCpi"
3.5,4,0.7,0.700339614780198,0.000339614780197728,"BayesCpi"
3.5,5,0.7,0.68240115134919,-0.0175988486508099,"BayesCpi"
3.5,6,0.7,0.702820216605273,0.00282021660527321,"BayesCpi"
3.5,7,0.7,0.686825387857636,-0.0131746121423636,"BayesCpi"
3.5,8,0.7,0.71283880923921,0.0128388092392101,"BayesCpi"
3.5,9,0.7,0.700937031549298,0.000937031549297695,"BayesCpi"
3.5,10,0.7,0.701664371088077,0.00166437108807749,"BayesCpi"
3.25,1,0.65,0.64852094974028,-0.00147905025972028,"BayesCpi"
3.25,2,0.65,0.650568965346256,0.000568965346255945,"BayesCpi"
3.25,3,0.65,0.644996373431738,-0.00500362656826192,"BayesCpi"
3.25,4,0.65,0.659911828433202,0.00991182843320204,"BayesCpi"
3.25,5,0.65,0.654305090315571,0.0043050903155708,"BayesCpi"
3.25,6,0.65,0.631793834699258,-0.0182061653007423,"BayesCpi"
3.25,7,0.65,0.655419305390238,0.00541930539023838,"BayesCpi"
3.25,8,0.65,0.630882141467594,-0.0191178585324062,"BayesCpi"
3.25,9,0.65,0.646045693828395,-0.00395430617160453,"BayesCpi"
3.25,10,0.65,0.656465652347683,0.00646565234768326,"BayesCpi"
3,1,0.6,0.612899268383527,0.0128992683835275,"BayesCpi"
3,2,0.6,0.589690830601722,-0.0103091693982775,"BayesCpi"
3,3,0.6,0.599279414425856,-0.00072058557414445,"BayesCpi"
3,4,0.6,0.605686360654641,0.00568636065464145,"BayesCpi"
3,5,0.6,0.583855443379923,-0.0161445566200773,"BayesCpi"
3,6,0.6,0.604701065716188,0.00470106571618778,"BayesCpi"
3,7,0.6,0.577522195209831,-0.0224778047901693,"BayesCpi"
3,8,0.6,0.615916915012254,0.0159169150122539,"BayesCpi"
3,9,0.6,0.585475592033013,-0.0145244079669866,"BayesCpi"
3,10,0.6,0.61104182931574,0.0110418293157402,"BayesCpi"
2.75,1,0.55,0.541539820652269,-0.00846017934773147,"BayesCpi"
2.75,2,0.55,0.538318072367091,-0.0116819276329087,"BayesCpi"
2.75,3,0.55,0.559293589255334,0.00929358925533352,"BayesCpi"
2.75,4,0.55,0.562762810135158,0.0127628101351581,"BayesCpi"
2.75,5,0.55,0.54464869331821,-0.00535130668179007,"BayesCpi"
2.75,6,0.55,0.565657204086242,0.0156572040862415,"BayesCpi"
2.75,7,0.55,0.52524817203158,-0.02475182796842,"BayesCpi"
2.75,8,0.55,0.547897047340929,-0.00210295265907123,"BayesCpi"
2.75,9,0.55,0.562318024166553,0.0123180241665531,"BayesCpi"
2.75,10,0.55,0.549546373548726,-0.000453626451274336,"BayesCpi"
2.5,1,0.5,0.496072296418052,-0.00392770358194811,"BayesCpi"
2.5,2,0.5,0.511434525532288,0.0114345255322876,"BayesCpi"
2.5,3,0.5,0.48273341848609,-0.0172665815139103,"BayesCpi"
2.5,4,0.5,0.496880180501968,-0.00311981949803225,"BayesCpi"
2.5,5,0.5,0.497621456709517,-0.00237854329048254,"BayesCpi"
2.5,6,0.5,0.52982017307457,0.0298201730745699,"BayesCpi"
2.5,7,0.5,0.505762395282748,0.00576239528274769,"BayesCpi"
2.5,8,0.5,0.486666770992015,-0.013333229007985,"BayesCpi"
2.5,9,0.5,0.509747123120601,0.00974712312060078,"BayesCpi"
2.5,10,0.5,0.516950619328687,0.0169506193286866,"BayesCpi"
2.25,1,0.45,0.440012902764636,-0.00998709723536423,"BayesCpi"
2.25,2,0.45,0.433857260968159,-0.0161427390318412,"BayesCpi"
2.25,3,0.45,0.438687221266745,-0.0113127787332554,"BayesCpi"
2.25,4,0.45,0.437465965731384,-0.0125340342686159,"BayesCpi"
2.25,5,0.45,0.461603132639443,0.0116031326394434,"BayesCpi"
2.25,6,0.45,0.460235588045179,0.0102355880451787,"BayesCpi"
2.25,7,0.45,0.440920544203203,-0.00907945579679664,"BayesCpi"
2.25,8,0.45,0.436414157441286,-0.0135858425587137,"BayesCpi"
2.25,9,0.45,0.450270229196379,0.000270229196378757,"BayesCpi"
2.25,10,0.45,0.429001300218761,-0.0209986997812389,"BayesCpi"
2,1,0.4,0.401621892152121,0.00162189215212094,"BayesCpi"
2,2,0.4,0.396560377232503,-0.00343962276749665,"BayesCpi"
2,3,0.4,0.387204173808127,-0.0127958261918726,"BayesCpi"
2,4,0.4,0.4158040949504,0.0158040949503997,"BayesCpi"
2,5,0.4,0.426891503286266,0.0268915032862662,"BayesCpi"
2,6,0.4,0.411914288920703,0.0119142889207033,"BayesCpi"
2,7,0.4,0.386436784348287,-0.0135632156517135,"BayesCpi"
2,8,0.4,0.400990064756887,0.000990064756886788,"BayesCpi"
2,9,0.4,0.379429655469126,-0.0205703445308745,"BayesCpi"
2,10,0.4,0.39092120706184,-0.00907879293815961,"BayesCpi"
1.9,1,0.38,0.384159532179811,0.0041595321798113,"BayesCpi"
1.9,2,0.38,0.371846932024485,-0.0081530679755149,"BayesCpi"
1.9,3,0.38,0.359614993780122,-0.0203850062198782,"BayesCpi"
1.9,4,0.38,0.367785197657912,-0.0122148023420875,"BayesCpi"
1.9,5,0.38,0.380879159885694,0.000879159885694147,"BayesCpi"
1.9,6,0.38,0.38050704850888,0.000507048508880281,"BayesCpi"
1.9,7,0.38,0.394075150718741,0.0140751507187414,"BayesCpi"
1.9,8,0.38,0.380726234183722,0.000726234183722196,"BayesCpi"
1.9,9,0.38,0.370898627272309,-0.00910137272769135,"BayesCpi"
1.9,10,0.38,0.384528842441628,0.00452884244162793,"BayesCpi"
1.8,1,0.36,0.322794451963829,-0.037205548036171,"BayesCpi"
1.8,2,0.36,0.36013751292043,0.000137512920429739,"BayesCpi"
1.8,3,0.36,0.343797801843573,-0.0162021981564271,"BayesCpi"
1.8,4,0.36,0.351698959477919,-0.00830104052208136,"BayesCpi"
1.8,5,0.36,0.365924085056001,0.00592408505600139,"BayesCpi"
1.8,6,0.36,0.348769336236118,-0.0112306637638822,"BayesCpi"
1.8,7,0.36,0.34712013726492,-0.0128798627350799,"BayesCpi"
1.8,8,0.36,0.349287390698844,-0.0107126093011558,"BayesCpi"
1.8,9,0.36,0.357503707347429,-0.00249629265257068,"BayesCpi"
1.8,10,0.36,0.370372743340777,0.0103727433407774,"BayesCpi"
1.7,1,0.34,0.340956601278887,0.000956601278886859,"BayesCpi"
1.7,2,0.34,0.32470190314802,-0.0152980968519797,"BayesCpi"
1.7,3,0.34,0.349563688013421,0.00956368801342145,"BayesCpi"
1.7,4,0.34,0.308402830283706,-0.0315971697162942,"BayesCpi"
1.7,5,0.34,0.367195760500728,0.0271957605007279,"BayesCpi"
1.7,6,0.34,0.324589156686033,-0.0154108433139675,"BayesCpi"
1.7,7,0.34,0.341425384661986,0.00142538466198594,"BayesCpi"
1.7,8,0.34,0.358399323139191,0.0183993231391913,"BayesCpi"
1.7,9,0.34,0.344857058198147,0.00485705819814697,"BayesCpi"
1.7,10,0.34,0.334414415287121,-0.00558558471287879,"BayesCpi"
1.6,1,0.32,0.294535520426961,-0.0254644795730386,"BayesCpi"
1.6,2,0.32,0.325662395530404,0.00566239553040426,"BayesCpi"
1.6,3,0.32,0.348003667392051,0.0280036673920506,"BayesCpi"
1.6,4,0.32,0.352558678520225,0.0325586785202255,"BayesCpi"
1.6,5,0.32,0.314651719123966,-0.00534828087603445,"BayesCpi"
1.6,6,0.32,0.324621169329508,0.00462116932950801,"BayesCpi"
1.6,7,0.32,0.321163322998738,0.00116332299873795,"BayesCpi"
1.6,8,0.32,0.330496855905645,0.0104968559056448,"BayesCpi"
1.6,9,0.32,0.318976965056467,-0.00102303494353306,"BayesCpi"
1.6,10,0.32,0.334812145796936,0.0148121457969356,"BayesCpi"
1.5,1,0.3,0.302319602696147,0.00231960269614673,"BayesCpi"
1.5,2,0.3,0.304832542770321,0.0048325427703213,"BayesCpi"
1.5,3,0.3,0.305437384805246,0.00543738480524553,"BayesCpi"
1.5,4,0.3,0.291541783328665,-0.00845821667133484,"BayesCpi"
1.5,5,0.3,0.317724552358889,0.0177245523588891,"BayesCpi"
1.5,6,0.3,0.285321782379626,-0.0146782176203737,"BayesCpi"
1.5,7,0.3,0.298622143713218,-0.00137785628678228,"BayesCpi"
1.5,8,0.3,0.304037795430402,0.00403779543040184,"BayesCpi"
1.5,9,0.3,0.288859010542326,-0.0111409894576742,"BayesCpi"
1.5,10,0.3,0.289662597026263,-0.0103374029737373,"BayesCpi"
1.4,1,0.28,0.292517883657533,0.0125178836575325,"BayesCpi"
1.4,2,0.28,0.292376825715194,0.0123768257151944,"BayesCpi"
1.4,3,0.28,0.298022465321961,0.0180224653219614,"BayesCpi"
1.4,4,0.28,0.304081143071125,0.0240811430711245,"BayesCpi"
1.4,5,0.28,0.269318786980711,-0.0106812130192886,"BayesCpi"
1.4,6,0.28,0.286699504014664,0.00669950401466413,"BayesCpi"
1.4,7,0.28,0.299525375031485,0.0195253750314853,"BayesCpi"
1.4,8,0.28,0.314280934550877,0.0342809345508771,"BayesCpi"
1.4,9,0.28,0.312129521988118,0.0321295219881176,"BayesCpi"
1.4,10,0.28,0.310138528141269,0.0301385281412693,"BayesCpi"
1.3,1,0.26,0.266537548145239,0.00653754814523916,"BayesCpi"
1.3,2,0.26,0.268956906164925,0.00895690616492517,"BayesCpi"
1.3,3,0.26,0.258531749098641,-0.00146825090135905,"BayesCpi"
1.3,4,0.26,0.279744975920142,0.0197449759201418,"BayesCpi"
1.3,5,0.26,0.276657201903972,0.0166572019039724,"BayesCpi"
1.3,6,0.26,0.277509755972947,0.0175097559729469,"BayesCpi"
1.3,7,0.26,0.256806041471412,-0.00319395852858795,"BayesCpi"
1.3,8,0.26,0.238139075185463,-0.0218609248145367,"BayesCpi"
1.3,9,0.26,0.253581788568998,-0.00641821143100152,"BayesCpi"
1.3,10,0.26,0.273695602736691,0.0136956027366913,"BayesCpi"
1.2,1,0.24,0.273273688098531,0.0332736880985313,"BayesCpi"
1.2,2,0.24,0.255151213293358,0.0151512132933577,"BayesCpi"
1.2,3,0.24,0.249350815143868,0.00935081514386754,"BayesCpi"
1.2,4,0.24,0.271363930831515,0.0313639308315147,"BayesCpi"
1.2,5,0.24,0.238175663780585,-0.00182433621941544,"BayesCpi"
1.2,6,0.24,0.25115099971534,0.0111509997153403,"BayesCpi"
1.2,7,0.24,0.264884176805007,0.0248841768050071,"BayesCpi"
1.2,8,0.24,0.208274928976038,-0.0317250710239616,"BayesCpi"
1.2,9,0.24,0.270304416888012,0.0303044168880119,"BayesCpi"
1.2,10,0.24,0.220602696438244,-0.0193973035617563,"BayesCpi"
1.1,1,0.22,0.233972106806869,0.0139721068068692,"BayesCpi"
1.1,2,0.22,0.219470015496978,-0.000529984503021858,"BayesCpi"
1.1,3,0.22,0.217765765602324,-0.00223423439767623,"BayesCpi"
1.1,4,0.22,0.245103682605087,0.0251036826050871,"BayesCpi"
1.1,5,0.22,0.24524389385043,0.0252438938504305,"BayesCpi"
1.1,6,0.22,0.233232131992014,0.0132321319920143,"BayesCpi"
1.1,7,0.22,0.206675965044538,-0.0133240349554624,"BayesCpi"
1.1,8,0.22,0.227876792695313,0.00787679269531275,"BayesCpi"
1.1,9,0.22,0.210062823298023,-0.0099371767019773,"BayesCpi"
1.1,10,0.22,0.225354378002622,0.00535437800262156,"BayesCpi"
1,1,0.2,0.231907561430885,0.0319075614308846,"BayesCpi"
1,2,0.2,0.189586517699179,-0.010413482300821,"BayesCpi"
1,3,0.2,0.230605272233157,0.0306052722331574,"BayesCpi"
1,4,0.2,0.197041257476691,-0.00295874252330919,"BayesCpi"
1,5,0.2,0.245171516298987,0.045171516298987,"BayesCpi"
1,6,0.2,0.204952584177737,0.00495258417773742,"BayesCpi"
1,7,0.2,0.201556889678858,0.00155688967885845,"BayesCpi"
1,8,0.2,0.210003570749807,0.0100035707498073,"BayesCpi"
1,9,0.2,0.195384878217588,-0.00461512178241194,"BayesCpi"
1,10,0.2,0.187687335566433,-0.012312664433567,"BayesCpi"
0.9,1,0.18,0.202030967846628,0.0220309678466276,"BayesCpi"
0.9,2,0.18,0.207198423887335,0.0271984238873355,"BayesCpi"
0.9,3,0.18,0.193409305102507,0.0134093051025073,"BayesCpi"
0.9,4,0.18,0.168555019912251,-0.0114449800877485,"BayesCpi"
0.9,5,0.18,0.206003562395935,0.0260035623959352,"BayesCpi"
0.9,6,0.18,0.188433428714927,0.00843342871492747,"BayesCpi"
0.9,7,0.18,0.178420760421476,-0.0015792395785236,"BayesCpi"
0.9,8,0.18,0.176884414310025,-0.00311558568997503,"BayesCpi"
0.9,9,0.18,0.161967529293313,-0.0180324707066867,"BayesCpi"
0.9,10,0.18,0.183850835897594,0.00385083589759438,"BayesCpi"
0.8,1,0.16,0.169981639788905,0.00998163978890479,"BayesCpi"
0.8,2,0.16,0.158042163488065,-0.00195783651193454,"BayesCpi"
0.8,3,0.16,0.140748830373786,-0.019251169626214,"BayesCpi"
0.8,4,0.16,0.152468701557111,-0.00753129844288902,"BayesCpi"
0.8,5,0.16,0.145071761326277,-0.0149282386737229,"BayesCpi"
0.8,6,0.16,0.17832048116471,0.0183204811647097,"BayesCpi"
0.8,7,0.16,0.161903548727526,0.00190354872752616,"BayesCpi"
0.8,8,0.16,0.177462222178574,0.017462222178574,"BayesCpi"
0.8,9,0.16,0.166207609918141,0.00620760991814132,"BayesCpi"
0.8,10,0.16,0.1475233970503,-0.0124766029497004,"BayesCpi"
0.7,1,0.14,0.14516039914834,0.00516039914833968,"BayesCpi"
0.7,2,0.14,0.169850648652334,0.0298506486523339,"BayesCpi"
0.7,3,0.14,0.162033897638123,0.0220338976381232,"BayesCpi"
0.7,4,0.14,0.111168611274465,-0.0288313887255352,"BayesCpi"
0.7,5,0.14,0.150548576363745,0.0105485763637449,"BayesCpi"
0.7,6,0.14,0.1612762236073,0.0212762236072999,"BayesCpi"
0.7,7,0.14,0.143280091011279,0.00328009101127891,"BayesCpi"
0.7,8,0.14,0.154979537049518,0.0149795370495177,"BayesCpi"
0.7,9,0.14,0.178210075573662,0.0382100755736616,"BayesCpi"
0.7,10,0.14,0.136562251053926,-0.00343774894607352,"BayesCpi"
0.6,1,0.12,0.104216561756563,-0.0157834382434368,"BayesCpi"
0.6,2,0.12,0.117180440371466,-0.00281955962853356,"BayesCpi"
0.6,3,0.12,0.180089697469149,0.0600896974691489,"BayesCpi"
0.6,4,0.12,0.146737854928481,0.026737854928481,"BayesCpi"
0.6,5,0.12,0.0958100742328413,-0.0241899257671587,"BayesCpi"
0.6,6,0.12,0.147133704546965,0.0271337045469649,"BayesCpi"
0.6,7,0.12,0.136965055744858,0.0169650557448584,"BayesCpi"
0.6,8,0.12,0.150228297707115,0.030228297707115,"BayesCpi"
0.6,9,0.12,0.127041011017991,0.00704101101799057,"BayesCpi"
0.6,10,0.12,0.106641940762846,-0.0133580592371537,"BayesCpi"
0.5,1,0.1,0.116678245623552,0.0166782456235517,"BayesCpi"
0.5,2,0.1,0.100989096139912,0.000989096139911938,"BayesCpi"
0.5,3,0.1,0.103092043276245,0.00309204327624493,"BayesCpi"
0.5,4,0.1,0.094891540329361,-0.00510845967063898,"BayesCpi"
0.5,5,0.1,0.0897019434471804,-0.0102980565528197,"BayesCpi"
0.5,6,0.1,0.130878127348633,0.0308781273486329,"BayesCpi"
0.5,7,0.1,0.117774639021017,0.0177746390210168,"BayesCpi"
0.5,8,0.1,0.0988528356462209,-0.00114716435377911,"BayesCpi"
0.5,9,0.1,0.090620234239606,-0.00937976576039398,"BayesCpi"
0.5,10,0.1,0.118908518583988,0.0189085185839882,"BayesCpi"
0.4,1,0.08,0.0961944348950852,0.0161944348950852,"BayesCpi"
0.4,2,0.08,0.079982756298783,-1.72437012170429e-05,"BayesCpi"
0.4,3,0.08,0.110213111991125,0.0302131119911253,"BayesCpi"
0.4,4,0.08,0.0882716300977219,0.00827163009772189,"BayesCpi"
0.4,5,0.08,0.0828589671225832,0.00285896712258321,"BayesCpi"
0.4,6,0.08,0.0876370740261987,0.00763707402619872,"BayesCpi"
0.4,7,0.08,0.0700649141379384,-0.00993508586206161,"BayesCpi"
0.4,8,0.08,0.0887079146309096,0.00870791463090956,"BayesCpi"
0.4,9,0.08,0.0907268129529663,0.0107268129529663,"BayesCpi"
0.4,10,0.08,0.0614052448818026,-0.0185947551181974,"BayesCpi"
0.3,1,0.06,0.0452383226973973,-0.0147616773026027,"BayesCpi"
0.3,2,0.06,0.0508813070986544,-0.00911869290134563,"BayesCpi"
0.3,3,0.06,0.100125733868596,0.0401257338685957,"BayesCpi"
0.3,4,0.06,0.0772842268443311,0.0172842268443311,"BayesCpi"
0.3,5,0.06,0.0941411574993732,0.0341411574993732,"BayesCpi"
0.3,6,0.06,0.0769625742738855,0.0169625742738855,"BayesCpi"
0.3,7,0.06,0.0594230838004183,-0.00057691619958173,"BayesCpi"
0.3,8,0.06,0.0978685273508825,0.0378685273508825,"BayesCpi"
0.3,9,0.06,0.118183487959984,0.0581834879599839,"BayesCpi"
0.3,10,0.06,0.0419764222292164,-0.0180235777707836,"BayesCpi"
0.2,1,0.04,0.0595596826385326,0.0195596826385326,"BayesCpi"
0.2,2,0.04,0.050095917306901,0.010095917306901,"BayesCpi"
0.2,3,0.04,0.0409844301059098,0.00098443010590981,"BayesCpi"
0.2,4,0.04,0.0739025031846397,0.0339025031846397,"BayesCpi"
0.2,5,0.04,0.0653137521630869,0.0253137521630869,"BayesCpi"
0.2,6,0.04,0.0509673286387894,0.0109673286387894,"BayesCpi"
0.2,7,0.04,0.0958041029354822,0.0558041029354822,"BayesCpi"
0.2,8,0.04,0.0424492111761762,0.0024492111761762,"BayesCpi"
0.2,9,0.04,0.0645935708015457,0.0245935708015457,"BayesCpi"
0.2,10,0.04,0.0436229221872894,0.00362292218728942,"BayesCpi"
0.1,1,0.02,0.0137532897273849,-0.00624671027261507,"BayesCpi"
0.1,2,0.02,0.0161499185657366,-0.00385008143426336,"BayesCpi"
0.1,3,0.02,0.0494333526343924,0.0294333526343924,"BayesCpi"
0.1,4,0.02,0.0483989529662865,0.0283989529662865,"BayesCpi"
0.1,5,0.02,0.0196935224662793,-0.000306477533720706,"BayesCpi"
0.1,6,0.02,0.0371803878024986,0.0171803878024986,"BayesCpi"
0.1,7,0.02,0.0469481940679743,0.0269481940679743,"BayesCpi"
0.1,8,0.02,0.0473250451915451,0.0273250451915451,"BayesCpi"
0.1,9,0.02,0.0534885507451229,0.0334885507451229,"BayesCpi"
0.1,10,0.02,0.0308778646263047,0.0108778646263047,"BayesCpi"
0.05,1,0.01,0.0256362079865845,0.0156362079865845,"BayesCpi"
0.05,2,0.01,0.0237419395362847,0.0137419395362847,"BayesCpi"
0.05,3,0.01,0.0136653749741746,0.00366537497417462,"BayesCpi"
0.05,4,0.01,0.024054860075001,0.014054860075001,"BayesCpi"
0.05,5,0.01,0.0167790564732691,0.0067790564732691,"BayesCpi"
0.05,6,0.01,0.0140494090755853,0.00404940907558532,"BayesCpi"
0.05,7,0.01,0.0203961584519301,0.0103961584519301,"BayesCpi"
0.05,8,0.01,0.073450947876543,0.063450947876543,"BayesCpi"
0.05,9,0.01,0.0247678198659374,0.0147678198659374,"BayesCpi"
0.05,10,0.01,0.0429121596916235,0.0329121596916235,"BayesCpi"
0.005,1,0.001,0.0199001616708176,0.0189001616708176,"BayesCpi"
0.005,2,0.001,0.0106277904680213,0.00962779046802129,"BayesCpi"
0.005,3,0.001,0.0152439461992403,0.0142439461992403,"BayesCpi"
0.005,4,0.001,0.00850788528077457,0.00750788528077457,"BayesCpi"
0.005,5,0.001,0.0164200245312851,0.0154200245312851,"BayesCpi"
0.005,6,0.001,0.0260712921586259,0.0250712921586259,"BayesCpi"
0.005,7,0.001,0.0261393389411695,0.0251393389411695,"BayesCpi"
0.005,8,0.001,0.0070292523721541,0.0060292523721541,"BayesCpi"
0.005,9,0.001,0.0199953572511626,0.0189953572511626,"BayesCpi"
0.005,10,0.001,0.0197927430137446,0.0187927430137446,"BayesCpi"
4,1,0.8,0.893960005612448,0.0939600056124477,"BayesL"
4,2,0.8,0.914479228689788,0.114479228689788,"BayesL"
4,3,0.8,0.899747665173923,0.0997476651739234,"BayesL"
4,4,0.8,0.900310764021055,0.100310764021055,"BayesL"
4,5,0.8,0.916167925390663,0.116167925390663,"BayesL"
4,6,0.8,0.895150949084298,0.0951509490842983,"BayesL"
4,7,0.8,0.904663246303131,0.104663246303131,"BayesL"
4,8,0.8,0.89247605268207,0.0924760526820696,"BayesL"
4,9,0.8,0.921689492904438,0.121689492904438,"BayesL"
4,10,0.8,0.904861845227024,0.104861845227024,"BayesL"
3.75,1,0.75,0.864397500955768,0.114397500955768,"BayesL"
3.75,2,0.75,0.888013351924002,0.138013351924002,"BayesL"
3.75,3,0.75,0.906076091612443,0.156076091612443,"BayesL"
3.75,4,0.75,0.866613632855714,0.116613632855714,"BayesL"
3.75,5,0.75,0.881689001458175,0.131689001458175,"BayesL"
3.75,6,0.75,0.855999576828538,0.105999576828538,"BayesL"
3.75,7,0.75,0.863000543274107,0.113000543274107,"BayesL"
3.75,8,0.75,0.860704734209488,0.110704734209488,"BayesL"
3.75,9,0.75,0.876018666833793,0.126018666833793,"BayesL"
3.75,10,0.75,0.883338267442408,0.133338267442408,"BayesL"
3.5,1,0.7,0.835933894201705,0.135933894201705,"BayesL"
3.5,2,0.7,0.84031769337298,0.14031769337298,"BayesL"
3.5,3,0.7,0.843637756022423,0.143637756022423,"BayesL"
3.5,4,0.7,0.808063056478764,0.108063056478764,"BayesL"
3.5,5,0.7,0.803365866486693,0.103365866486693,"BayesL"
3.5,6,0.7,0.822871472548335,0.122871472548335,"BayesL"
3.5,7,0.7,0.838381284721388,0.138381284721388,"BayesL"
3.5,8,0.7,0.824458504994028,0.124458504994028,"BayesL"
3.5,9,0.7,0.808689877918723,0.108689877918723,"BayesL"
3.5,10,0.7,0.840203751660724,0.140203751660724,"BayesL"
3.25,1,0.65,0.766013602045017,0.116013602045017,"BayesL"
3.25,2,0.65,0.797603168828314,0.147603168828314,"BayesL"
3.25,3,0.65,0.794181061918667,0.144181061918667,"BayesL"
3.25,4,0.65,0.808997758523064,0.158997758523064,"BayesL"
3.25,5,0.65,0.770517402078339,0.120517402078339,"BayesL"
3.25,6,0.65,0.749748246696624,0.0997482466966244,"BayesL"
3.25,7,0.65,0.794068756056875,0.144068756056875,"BayesL"
3.25,8,0.65,0.741514812298079,0.0915148122980788,"BayesL"
3.25,9,0.65,0.779850110619037,0.129850110619037,"BayesL"
3.25,10,0.65,0.750468308495732,0.100468308495732,"BayesL"
3,1,0.6,0.724145042397523,0.124145042397523,"BayesL"
3,2,0.6,0.724738290604716,0.124738290604716,"BayesL"
3,3,0.6,0.702816207491667,0.102816207491667,"BayesL"
3,4,0.6,0.717358187693438,0.117358187693438,"BayesL"
3,5,0.6,0.746112132104353,0.146112132104353,"BayesL"
3,6,0.6,0.733665354400098,0.133665354400098,"BayesL"
3,7,0.6,0.71275933772681,0.11275933772681,"BayesL"
3,8,0.6,0.744618048119498,0.144618048119498,"BayesL"
3,9,0.6,0.728434829760703,0.128434829760703,"BayesL"
3,10,0.6,0.743173508472614,0.143173508472614,"BayesL"
2.75,1,0.55,0.70178851193312,0.15178851193312,"BayesL"
2.75,2,0.55,0.683792850923863,0.133792850923863,"BayesL"
2.75,3,0.55,0.682735655761835,0.132735655761835,"BayesL"
2.75,4,0.55,0.658485437879676,0.108485437879676,"BayesL"
2.75,5,0.55,0.652157884097181,0.102157884097181,"BayesL"
2.75,6,0.55,0.683362532213803,0.133362532213803,"BayesL"
2.75,7,0.55,0.67164187032578,0.12164187032578,"BayesL"
2.75,8,0.55,0.605410728572866,0.0554107285728658,"BayesL"
2.75,9,0.55,0.698549157324902,0.148549157324902,"BayesL"
2.75,10,0.55,0.656289454105134,0.106289454105134,"BayesL"
2.5,1,0.5,0.620666818466475,0.120666818466475,"BayesL"
2.5,2,0.5,0.61166585086792,0.11166585086792,"BayesL"
2.5,3,0.5,0.60419161330562,0.10419161330562,"BayesL"
2.5,4,0.5,0.635664980047492,0.135664980047492,"BayesL"
2.5,5,0.5,0.605441019719986,0.105441019719986,"BayesL"
2.5,6,0.5,0.647143142769556,0.147143142769556,"BayesL"
2.5,7,0.5,0.6438117705243,0.1438117705243,"BayesL"
2.5,8,0.5,0.613336723293355,0.113336723293355,"BayesL"
2.5,9,0.5,0.578037140005317,0.078037140005317,"BayesL"
2.5,10,0.5,0.654778457050877,0.154778457050877,"BayesL"
2.25,1,0.45,0.516820367224534,0.0668203672245343,"BayesL"
2.25,2,0.45,0.555930368462381,0.105930368462381,"BayesL"
2.25,3,0.45,0.593053798484712,0.143053798484712,"BayesL"
2.25,4,0.45,0.458283333487807,0.00828333348780735,"BayesL"
2.25,5,0.45,0.643069595829226,0.193069595829226,"BayesL"
2.25,6,0.45,0.578964022546557,0.128964022546557,"BayesL"
2.25,7,0.45,0.524010621909543,0.0740106219095426,"BayesL"
2.25,8,0.45,0.514279014954695,0.0642790149546952,"BayesL"
2.25,9,0.45,0.573084107204261,0.123084107204261,"BayesL"
2.25,10,0.45,0.537102427500997,0.0871024275009966,"BayesL"
2,1,0.4,0.50931324968237,0.10931324968237,"BayesL"
2,2,0.4,0.484032410175173,0.0840324101751728,"BayesL"
2,3,0.4,0.484268745252715,0.0842687452527148,"BayesL"
2,4,0.4,0.547915243504724,0.147915243504724,"BayesL"
2,5,0.4,0.547714012278013,0.147714012278013,"BayesL"
2,6,0.4,0.474445592544932,0.0744455925449316,"BayesL"
2,7,0.4,0.502250190983139,0.102250190983139,"BayesL"
2,8,0.4,0.507459130968729,0.107459130968729,"BayesL"
2,9,0.4,0.484663000073604,0.0846630000736043,"BayesL"
2,10,0.4,0.389938254352392,-0.0100617456476084,"BayesL"
