"family","sires","mean","mean_error","mean_sigma","lm_intercept","lm_intercept_error","lm_slope","lm_slope_error","lm_sigma","sire_jersey_propn","sire_breed","sire_birth_date","sire_birth_year","sire_region","halfsibs_in_data","halfsibs_total","sire_breeding_window","sire_avg_age_at_col","rounded_ages","children_per_age"
1,140165,1.10692802254744,0.025513310575893,0.155191409594903,0.625151025172866,0.336232872065487,0.00106677132871689,0.000742416591003007,0.152946291697559,0,"Holstein","2007-07-21",2007,"SOUTH AUCKLAND",37,39,123,451.621621621622,"1","37"
1,140166,0.929782220803936,0.0257492452874335,0.141034424826609,1.41280969235623,0.227238643504855,-0.00108700203634902,0.000508444909428098,0.13307953438498,0.75,"Jersey","2007-07-26",2007,"SOUTH AUCKLAND",30,30,155,444.366666666667,"1","30"
1,140238,1.09271666207724,0.0157945966640253,0.191499307350048,0.967463021289119,0.0507684325417632,0.000201648087218717,7.78334509075536e-05,0.187859683729304,1,"Jersey","2007-08-07",2007,"SOUTH AUCKLAND",147,176,789,621.149659863946,"1 2 3","67 78 2"
1,140275,1.11697541326108,0.0258161733977618,0.180713213784333,0.985050094586807,0.526676376829284,0.00029298135492382,0.0011682153091862,0.1825034996166,0,"Holstein","2007-07-29",2007,"SOUTH AUCKLAND",49,57,111,450.285714285714,"1","49"
1,140291,1.04744149920896,0.0294022455885924,0.161042731501788,2.17083489705796,0.973631238511536,-0.00247425313379854,0.00214343782272329,0.160127382376796,0,"Holstein","2007-08-01",2007,"CANTERBURY",30,32,43,454.033333333333,"1","30"
1,140383,1.02857400235583,0.0236066395864703,0.182856243956641,0.995706803716391,0.0435361234242234,3.15621055739528e-05,3.51039555066644e-05,0.183153896801563,1,"Jersey","2007-08-11",2007,"SOUTH AUCKLAND",60,91,1741,1041.35,"1 5 6","31 28 1"
1,140384,0.992179968692614,0.0237707243452198,0.177883812670517,1.09971195157991,0.21022027624356,-0.000255225525205085,0.000495711060763611,0.179084300947387,1,"Jersey","2007-08-11",2007,"SOUTH AUCKLAND",56,65,146,421.321428571429,"1","56"
1,140408,0.937593896095336,0.0225999638943695,0.139315533897045,1.12502014070024,0.20576709037789,-0.000445276479836606,0.000485879209947274,0.139618017164996,0,"Holstein","2007-08-10",2007,"CANTERBURY",38,39,153,420.921052631579,"1","38"
1,140628,1.0921016415009,0.0237795576576744,0.152263461993287,1.20453500111957,0.248222796406649,-0.000258308177987525,0.000567599342353779,0.153795384665249,0.0625,"Holstein","2007-08-01",2007,"SOUTH AUCKLAND",41,42,131,435.268292682927,"1","41"
1,140964,1.05369815953386,0.021816782381076,0.199954113363319,1.00703920461914,0.0653571020541051,7.06036931264688e-05,9.31946264508074e-05,0.200469294610913,0.625,"Mix","2007-08-13",2007,"SOUTH AUCKLAND",84,97,870,660.857142857143,"1 2 3","35 43 6"
1,141009,0.982894465816031,0.0356136609022205,0.170797117615439,-0.375774125285452,2.13220728831317,0.00286796784098147,0.00450015938291645,0.173150015852014,0.5625,"Mix","2007-07-14",2007,"SOUTH AUCKLAND",23,122,25,473.739130434783,"1","23"
1,141194,0.894621053101684,0.0181720432763518,0.137195918087031,0.763404511345901,0.133168919270559,0.000319084593860053,0.000320802489192511,0.13720900417648,0,"Holstein","2007-08-18",2007,"SOUTH AUCKLAND",57,58,172,411.228070175439,"1","57"
1,141202,1.06194760703172,0.0169051626048647,0.178106939840529,1.01439711869233,0.0370175469320246,3.20281087263827e-05,2.22100399038665e-05,0.177239362651659,1,"Jersey","2007-08-04",2007,"SOUTH AUCKLAND",111,112,1921,1484.64864864865,"1 5 6","37 43 31"
1,141208,1.03064695053933,0.0293688327101869,0.152604931239103,0.0833383329679158,1.15379552787364,0.0020886275252677,0.00254305549752589,0.153569111502122,0,"Holstein","2007-08-02",2007,"SOUTH AUCKLAND",27,28,44,453.555555555556,"1","27"
1,141347,0.972751107424133,0.0259008228337111,0.171806622201779,-0.028129590392312,0.304224216736067,0.00229380440147526,0.000695159352757155,0.154915893459045,1,"Jersey","2007-08-10",2007,"TARANAKI",44,45,140,436.340909090909,"1","44"
1,141602,0.997076000128491,0.0242870421225532,0.145722252735319,-0.47286592684655,0.762721640278018,0.00329030089977625,0.00170646387590444,0.140374158220102,1,"Jersey","2007-08-09",2007,"WELLINGTON",36,38,52,446.75,"1","36"
1,141691,1.11893300417182,0.0362230881793214,0.188220687400897,1.77210253962905,0.741224390017627,-0.00157362161660974,0.00178361211039013,0.189027981011413,0,"Holstein","2007-08-25",2007,"SOUTHLAND",27,28,67,415.074074074074,"1","27"
1,141709,0.988361497494816,0.0236195130840466,0.158444510554121,0.874655538129382,0.176917167912308,0.000285502074067878,0.000440187924277721,0.159498011015545,1,"Jersey","2007-08-20",2007,"TARANAKI",45,46,140,398.266666666667,"1","45"
1,141970,1.07208214455789,0.0433689882816805,0.178814919561543,0.187426476576725,0.925863883335002,0.00211223965669659,0.00220819054148663,0.179291890167123,0.375,"Mix","2007-09-06",2007,"SOUTH AUCKLAND",17,17,61,418.823529411765,"1","17"
1,142127,1.05972553367256,0.0359966270476112,0.197161646280772,1.21418764919803,0.30199759040312,-0.000376308548462241,0.000730360037507988,0.199707021792977,1,"Jersey","2007-08-04",2007,"SOUTH AUCKLAND",30,30,144,410.466666666667,"1","30"
1,142335,0.988678386147385,0.0345536614498144,0.186077161597181,2.84038791216327,0.909502059922175,-0.00428910353470132,0.0021053070585074,0.176416605326057,0.0625,"Holstein","2007-08-25",2007,"SOUTH AUCKLAND",29,30,48,431.724137931034,"1","29"
1,142623,0.987351364923702,0.0309139290023199,0.166476602513548,0.76640791522264,1.29301326261953,0.00051316354647852,0.00300226502112696,0.169439826965077,0,"Holstein","2007-08-27",2007,"TARANAKI",29,35,27,430.551724137931,"1","29"
1,142636,1.05584518187993,0.0254819900000819,0.137224715764194,0.410513001376058,0.823313231556703,0.00153009837581655,0.00195114754089607,0.138178036453536,0,"Holstein","2007-09-01",2007,"SOUTHLAND",29,31,40,421.758620689655,"1","29"
1,142726,0.981035173778015,0.0296628243483942,0.18043191648923,-0.444806173135969,0.674195372570388,0.00353285540988532,0.00166900177551505,0.172294982169446,1,"Jersey","2007-09-16",2007,"SOUTHLAND",37,42,93,403.594594594595,"1","37"
1,142889,1.01876625004985,0.0337961239713284,0.162080516707481,1.08937935447336,1.01051050017835,-0.000155863858132499,0.00222918649559071,0.16587539118672,1,"Jersey","2007-08-02",2007,"SOUTH AUCKLAND",23,23,48,453.04347826087,"1","23"
1,142964,0.990002434404411,0.027024279785645,0.16214567871387,0.819997999905244,0.662589704912485,0.000413580189347885,0.00161054446061122,0.164353587494741,0,"Holstein","2007-09-08",2007,"SOUTH AUCKLAND",36,38,70,411.055555555556,"1","36"
1,142981,1.20818504334269,0.0259327278594138,0.121635275447007,0.5578605711621,0.863700175056725,0.00146065731372874,0.00193901549143247,0.122907638761833,0.0625,"Holstein","2007-08-01",2007,"SOUTH AUCKLAND",22,23,54,445.227272727273,"1","22"
1,143267,0.996556966619228,0.0255833935410304,0.140126017399543,1.09405194283781,0.280835329728972,-0.000220543604777375,0.000632554039510408,0.142297761087504,0.75,"Jersey","2007-07-29",2007,"SOUTH AUCKLAND",30,31,138,442.066666666667,"1","30"
1,143319,1.04161912607273,0.024599581858283,0.15942351131279,1.02111444093945,0.0818576683610179,3.60846717337618e-05,0.000137237974990885,0.161264701102844,0.5625,"Mix","2007-08-02",2007,"TARANAKI",42,42,513,568.238095238095,"1 2","28 14"
1,143494,1.05178741233429,0.0128564893660336,0.187193310750181,0.967414431347206,0.0308838106638683,0.000136852803449517,4.57198948249015e-05,0.183759325084877,0.9375,"Jersey","2008-07-13",2008,"SOUTH AUCKLAND",212,315,831,616.52358490566,"1 2 3","134 19 59"
1,143536,1.0249339182975,0.027235100380324,0.172249899010284,0.957054000134057,0.895579717541405,0.000141674757450434,0.00186831132902835,0.174488425753758,0.5,"Mix","2008-07-12",2008,"SOUTH AUCKLAND",40,40,55,479.125,"1","40"
1,143588,1.02216034671727,0.0414215772029385,0.219182384382076,1.83795738958909,0.682284562367215,-0.00176402171599436,0.00147264563973974,0.217438331858638,0,"Holstein","2008-07-16",2008,"WELLINGTON",28,28,114,462.464285714286,"1","28"
1,143598,0.909233931380162,0.0280850894973087,0.186295408132248,1.48594030351604,0.563038240226732,-0.00121995578721051,0.00118956154822918,0.186183397467505,0.266666667,"Mix","2008-07-18",2008,"TARANAKI",44,44,144,472.727272727273,"1","44"
1,143672,1.00387715606556,0.0310258058492332,0.198662089419111,1.60966420634537,0.684523668681277,-0.00128610548164212,0.0014517642762218,0.199198647533903,0.4375,"Mix","2008-07-19",2008,"SOUTH AUCKLAND",41,41,128,471.024390243902,"1","41"
1,143689,1.08367726832392,0.0299167965640969,0.176990155327957,1.04471048333969,0.278993520266304,8.98088683292628e-05,0.00063919361417544,0.179598099379912,0.125,"Holstein","2008-07-24",2008,"NORTHLAND",35,35,132,433.885714285714,"1","35"
1,143904,1.07491799619458,0.0238739071195697,0.173804667316944,1.04103439305568,0.349646322671439,7.38842658751609e-05,0.000760600911463482,0.175484129424698,1,"Jersey","2008-07-13",2008,"SOUTH AUCKLAND",53,53,117,458.603773584906,"1","53"
1,143920,0.975391403057416,0.0226513667464266,0.185409427584563,0.997864616001077,0.215600781863508,-5.15405376608912e-05,0.000491685103145276,0.186814420610038,0.6875,"Mix","2008-07-26",2008,"SOUTH AUCKLAND",67,71,150,436.029850746269,"1","67"
1,144059,0.9816150150675,0.00966949974674461,0.165232484103066,0.930691598700649,0.0193373882665116,4.16075907837654e-05,1.37447903563451e-05,0.16296243628547,0,"Holstein","2008-07-29",2008,"SOUTH AUCKLAND",292,462,1955,1223.89726027397,"1 2 5 6","110 16 163 3"
1,144079,1.05744182387495,0.0294278664050555,0.197408129143459,1.65386136740271,0.783708850817418,-0.00129769265345466,0.00170398352161396,0.198357149369643,1,"Jersey","2008-07-29",2008,"SOUTH AUCKLAND",45,45,62,459.6,"1","45"
1,144117,0.87815381260396,0.0226641485317005,0.161854394633004,0.855879698437256,0.317656782348377,5.07088573565695e-05,0.000721291373046472,0.1634893834328,0.125,"Holstein","2008-08-02",2008,"SOUTH AUCKLAND",51,51,122,439.254901960784,"1","51"
1,144225,0.963423191215146,0.0267406472590641,0.177377387219122,0.657567394935649,0.264297003595091,0.000692194992094326,0.000595097241132216,0.176653873603565,0.875,"Jersey","2008-07-22",2008,"SOUTH AUCKLAND",44,44,155,441.863636363636,"1","44"
1,144283,0.940737077552244,0.0251279774496886,0.182934437129096,0.173458452823638,0.439543288519819,0.00169638608003571,0.000970263056484657,0.179420423721463,0.5,"Mix","2008-08-02",2008,"SOUTH AUCKLAND",53,53,136,452.301886792453,"1","53"
1,144293,0.890851572769632,0.0272258396271501,0.174330433601065,0.9015394924909,0.945135954948474,-2.35391442077784e-05,0.00208068762440266,0.176551003292361,1,"Jersey","2008-07-31",2008,"NORTHLAND",41,41,55,454.048780487805,"1","41"
1,144323,1.02955826878595,0.0229531071346169,0.155675546724999,1.09687839053991,0.347354433606297,-0.000150107881758704,0.000772788021459526,0.157367191650242,0.5625,"Mix","2008-08-02",2008,"SOUTH AUCKLAND",46,46,135,448.478260869565,"1","46"
1,144364,0.977620332322317,0.0209822341710241,0.180496003168406,0.94980889209263,0.0410228161253324,5.66253013343461e-05,7.1706188223089e-05,0.180963140977565,0.125,"Holstein","2008-08-08",2008,"SOUTH AUCKLAND",74,95,1525,491.148648648649,"1 2 5","67 4 3"
1,144419,1.1511063167563,0.0228379255182112,0.156568929142541,0.834960064599363,0.32522882698173,0.000710712864178306,0.000729324141075366,0.156654748123714,0.875,"Jersey","2008-08-07",2008,"SOUTH AUCKLAND",47,47,137,444.829787234043,"1","47"
1,144423,1.08540437901099,0.0170207483237132,0.175239329463776,1.07997981257759,0.0606036501189396,8.96119505565285e-06,9.60463342112552e-05,0.176072442013756,0.4375,"Mix","2008-08-05",2008,"SOUTH AUCKLAND",106,128,442,605.339622641509,"1 2","54 52"
1,144506,1.01044144871309,0.0256624190946704,0.20042990041713,0.717173199702355,0.089166447492439,0.000564529117032886,0.000165493344797684,0.184724472529708,0.3125,"Mix","2008-07-16",2008,"SOUTH AUCKLAND",61,61,501,519.491803278689,"1 2","51 10"
1,144625,0.961128149530311,0.023851212375494,0.159998796652167,0.833308987945398,0.416054793279477,0.000290997787681933,0.000945615112159443,0.161670627165444,1,"Jersey","2008-08-13",2008,"SOUTH AUCKLAND",45,45,99,439.244444444444,"1","45"
1,144629,0.950813116053351,0.0262984472322713,0.187808478691076,0.753146437709105,0.28689743982181,0.000469495184219288,0.000678535671461309,0.188795134576594,1,"Jersey","2008-08-12",2008,"SOUTH AUCKLAND",51,51,139,421.019607843137,"1","51"
1,144661,1.06540639068421,0.0314367732423319,0.210884285889301,0.433341835181162,0.369883241811099,0.00143701839022065,0.000838027010367133,0.206382610231937,0,"Holstein","2008-08-08",2008,"SOUTH AUCKLAND",45,45,131,439.844444444444,"1","45"
1,144674,0.966548823804584,0.0304190792931828,0.158062172565777,-0.462116328218227,0.715669896128767,0.00323010878450979,0.00161676663960928,0.149685260696188,0,"Holstein","2008-08-11",2008,"SOUTH AUCKLAND",27,27,82,442.296296296296,"1","27"
1,144683,1.04448810026018,0.0250444849674147,0.182326602683213,0.73989642985882,0.822906458450855,0.00067684199955022,0.00182774299253672,0.183858418697129,0.125,"Holstein","2008-08-02",2008,"TARANAKI",53,53,37,450.018867924528,"1","53"
1,144696,0.968815292160893,0.0222783663671523,0.178226930937219,0.974310722474546,0.0374736429837965,-8.89408102553486e-06,4.85593306048284e-05,0.179609910050948,1,"Jersey","2008-08-14",2008,"SOUTH AUCKLAND",64,64,1544,617.875,"1 5","56 8"
1,144710,0.918167255911196,0.0158506943833943,0.167747981784599,0.94714033814169,0.0805400087029976,-7.13873902194497e-05,0.000194532379066897,0.168405694555223,1,"Jersey","2008-07-24",2008,"SOUTH AUCKLAND",112,140,485,405.857142857143,"1 2","109 3"
1,144729,1.20232787177651,0.0220834773630965,0.160770141940782,1.11476903646269,0.303949401301287,0.000193625329479393,0.000670337481641762,0.162206042882134,0.625,"Mix","2008-07-31",2008,"TARANAKI",53,53,138,452.207547169811,"1","53"
1,144748,1.0876077052203,0.0275121259395449,0.204035386769638,1.43339808901496,0.710795952857763,-0.000764869137691777,0.00157104613068959,0.205492266098038,0.375,"Mix","2008-08-06",2008,"SOUTH AUCKLAND",55,55,59,452.090909090909,"1","55"
1,144772,0.980520793717637,0.0236772968471933,0.177184665294281,0.997746738659835,0.601406101181653,-3.82813967523744e-05,0.0013354556682608,0.178816377706485,0,"Holstein","2008-08-09",2008,"NELSON/MARLBOROUGH",56,56,65,449.982142857143,"1","56"
1,144826,1.00131830210625,0.0285379562244511,0.189299386160183,-0.319281828664276,1.13859804105369,0.002998266550769,0.00258424669157204,0.18854216662202,1,"Jersey","2008-08-16",2008,"SOUTH AUCKLAND",44,44,42,440.454545454545,"1","44"
1,144904,1.06821470483393,0.0315605065588632,0.194552028572251,1.1065730704425,0.291116895479628,-9.34550165497122e-05,0.000704972553803701,0.197187508373057,0.875,"Jersey","2008-08-20",2008,"SOUTH AUCKLAND",38,39,156,410.447368421053,"1","38"
